"hh_id","Sea Production","Afric Azote","Africa Feed","Omega Fishing","Min_tt_factories","Min_Factory_name","mean_tt_factories","mean_Min_tt_factories"
"2_562_2",938.948880916532,NA,NA,880.284883992102,NA,"Omega Fishing",NA,NA
"2_268_1",264.968037431536,203.29393923934,157.352813742386,118.553823869162,118.553823869162,"Omega Fishing",186.042153570606,186.042153570606
"1_74_1",190.651803615609,34.3847763108502,21.5563491861041,93.5685424949237,21.5563491861041,"Africa Feed",85.0403679018717,85.0403679018717
"2_556_3",668.849855149558,647.73715677735,602.766594028873,564.168614282426,564.168614282426,"Omega Fishing",620.880555059552,620.880555059552
"2_119_3",494.617315730204,436.014285349874,390.07315985292,344.308657865101,344.308657865101,"Omega Fishing",416.253354699525,416.253354699525
"2_176_2",114.78174593052,314.0609665441,283.333044482742,328.634559672907,114.78174593052,"Sea Production",260.202579157567,260.202579157567
"2_156_2",173.610173055266,168.740115370178,126.840620433566,123.923881554251,123.923881554251,"Omega Fishing",148.278697603315,148.278697603315
"2_286_1",290.166522241371,231.320851173921,185.379725676967,146.580735803744,146.580735803744,"Omega Fishing",213.361958724001,213.361958724001
"1_449_1",543.124458405141,516.497041407172,471.526478658694,432.928498912247,432.928498912247,"Omega Fishing",491.019119345813,491.019119345813
"2_490_4",240.107647738325,340.350288425445,302.350288425445,302.605122421384,240.107647738325,"Sea Production",296.35333675265,296.35333675265
"1_265_9",246.225396744416,183.379725676967,137.438600180013,98.6396103067892,98.6396103067892,"Omega Fishing",166.420833227046,166.420833227046
"2_504_3",308.291413922399,277.80613254816,232.835569799683,194.237590053236,194.237590053236,"Omega Fishing",253.29267658087,253.29267658087
"2_324_3",168.953318805774,69.698484809835,29.7989898732233,83.6274169979695,29.7989898732233,"Africa Feed",88.0195526217004,88.0195526217004
"1_143_11",179.426406871193,142.740115370178,100.840620433566,90.4680374315354,90.4680374315354,"Omega Fishing",128.368795026618,128.368795026618
"2_515_2",323.203102167831,314.977705423414,270.007142674937,231.40916292849,231.40916292849,"Omega Fishing",284.899278298668,284.899278298668
"1_455_12",420.043722601397,389.07315985292,344.102597104442,305.504617357995,305.504617357995,"Omega Fishing",364.681024229188,364.681024229188
"2_365_4",57.7695526217004,186.521861300698,155.79393923934,201.681240867132,57.7695526217004,"Sea Production",150.441648507218,150.441648507218
"2_526_3",282.291413922399,260.107647738325,215.137084989848,179.852813742386,179.852813742386,"Omega Fishing",234.347240098239,234.347240098239
"1_11_3",221.365007051206,5.53553390593274,47.8198051533946,116.074639149334,5.53553390593274,"Afric Azote",97.6987463149668,97.6987463149668
"1_355_3",136.40916292849,235.965512114594,199.379725676967,213.391918985787,136.40916292849,"Sea Production",196.286579926459,196.286579926459
"1_95_10",483.389393668846,424.786363288516,378.845237791562,337.323376490863,337.323376490863,"Omega Fishing",406.086092809947,406.086092809947
"2_291_3",230.994949366117,203.338095116624,158.367532368147,127.225396744416,127.225396744416,"Omega Fishing",179.981493398826,179.981493398826
"2_164_1",177.039105243401,190.068542494924,149.825901807805,152.323376490863,149.825901807805,"Africa Feed",167.314231509248,167.314231509248
"1_541_6",659.820417898035,NA,617.695526217007,579.09754647056,NA,"Omega Fishing",NA,NA
"1_5_11",225.450793488833,4.82842712474619,51.9055915910215,120.16042558696,4.82842712474619,"Afric Azote",100.58630944789,100.58630944789
"2_82_2",207.601551083915,24.642135623731,35.2279220613579,103.725396744416,24.642135623731,"Afric Azote",92.799251378355,92.799251378355
"1_122_4",497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898
"2_347_3",142.267027304759,183.639610306789,145.639610306789,156.379725676967,142.267027304759,"Sea Production",156.981493398826,156.981493398826
"1_289_11",323.52438661764,260.678715550191,214.737590053236,175.938600180013,175.938600180013,"Omega Fishing",243.71982310027,243.71982310027
"1_99_10",488.67619023325,386.285317267989,341.137084989848,268.882250993909,268.882250993909,"Omega Fishing",371.245210871249,371.245210871249
"1_355_6",136.40916292849,235.965512114594,199.379725676967,213.391918985787,136.40916292849,"Sea Production",196.286579926459,196.286579926459
"1_259_5",245.639610306789,183.379725676967,137.438600180013,98.6396103067892,98.6396103067892,"Omega Fishing",166.27438661764,166.27438661764
"2_60_2",201.965512114594,26.5208152801713,26.142135623731,94.3969696196699,26.142135623731,"Africa Feed",87.2563581595415,87.2563581595415
"2_12_2",220.536579926459,4.91421356237309,46.9913780286484,115.246212024587,4.91421356237309,"Afric Azote",96.9220958855169,96.9220958855169
"2_183_1",38.2132034355964,236.320851173922,207.450793488833,253.338095116624,38.2132034355964,"Sea Production",183.830735803744,183.830735803744
"1_565_9",452.563491861041,393.960461480712,348.019335983757,309.220346110534,309.220346110534,"Omega Fishing",375.940908859011,375.940908859011
"2_292_6",248.053823869163,185.79393923934,139.852813742386,101.053823869162,101.053823869162,"Omega Fishing",168.688600180013,168.688600180013
"2_566_2",452.563491861041,393.960461480712,348.019335983757,309.220346110534,309.220346110534,"Omega Fishing",375.940908859011,375.940908859011
"1_297_6",221.195959492893,90.0182899632296,44.8700576850888,29.7279220613579,29.7279220613579,"Omega Fishing",96.4530573006423,96.4530573006423
"1_287_6",311.438600180013,248.592929112564,202.651803615609,163.852813742386,163.852813742386,"Omega Fishing",231.634036662643,231.634036662643
"1_11_2",221.365007051206,5.53553390593274,47.8198051533946,116.074639149334,5.53553390593274,"Afric Azote",97.6987463149668,97.6987463149668
"2_12_1",220.536579926459,4.91421356237309,46.9913780286484,115.246212024587,4.91421356237309,"Afric Azote",96.9220958855169,96.9220958855169
"2_203_2",11.2426406871193,230.03657992646,201.651803615609,248.468037431536,11.2426406871193,"Sea Production",172.849765415181,172.849765415181
"1_271_5",273.124891681028,210.279220613579,164.338095116624,125.539105243401,125.539105243401,"Omega Fishing",193.320328163658,193.320328163658
"1_497_1",272.107647738325,236.936074863071,191.965512114594,153.367532368147,153.367532368147,"Omega Fishing",213.594191771034,213.594191771034
"1_389_2",202.669047558312,144.124891681028,99.1543289325506,73.0832611206852,73.0832611206852,"Omega Fishing",129.757882323144,129.757882323144
"2_555_1",633.651370339723,614.438166904126,569.467604155649,530.869624409202,530.869624409202,"Omega Fishing",587.106691452175,587.106691452175
"1_353_5",167.994949366117,276.764501987818,240.178715550191,247.019335983757,167.994949366117,"Sea Production",232.989375721971,232.989375721971
"2_105_3",497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898
"2_444_2",521.210244842768,496.340187157679,451.369624409202,412.771644662755,412.771644662755,"Omega Fishing",470.422925268101,470.422925268101
"1_360_4",187.40916292849,305.877200360026,269.291413922399,280.717820793592,187.40916292849,"Sea Production",260.823899501127,260.823899501127
"2_318_1",167.840620433566,95.3553390593273,53.4558441227157,76.4558441227157,53.4558441227157,"Africa Feed",98.2769119345812,98.2769119345812
"2_581_2",386.592929112564,327.989898732234,282.04877323528,243.249783362056,243.249783362056,"Omega Fishing",309.970346110534,309.970346110534
"1_197_1",289.54267658087,463.449314192419,429.2066735053,458.106168441912,289.54267658087,"Sea Production",410.076208180125,410.076208180125
"2_480_4",420.075685169861,520.803607231219,482.075685169861,473.644227664786,420.075685169861,"Sea Production",474.149801308932,474.149801308932
"2_314_2",205.296464556282,85.5330085889911,38.0416305603426,43.7279220613579,38.0416305603426,"Africa Feed",93.1497564417434,93.1497564417434
"2_471_1",330.622366364087,475.801081914278,439.215295476651,450.541197284456,330.622366364087,"Sea Production",424.044985259868,424.044985259868
"2_338_2",109.627416997969,124.78174593052,90.5391052434009,134.669047558312,90.5391052434009,"Africa Feed",114.90432893255,114.90432893255
"2_480_5",420.075685169861,520.803607231219,482.075685169861,473.644227664786,420.075685169861,"Sea Production",474.149801308932,474.149801308932
"1_137_9",177.254833995939,145.497474683058,103.597979746447,95.7106781186547,95.7106781186547,"Omega Fishing",130.515241636025,130.515241636025
"2_92_1",487.274169979696,428.671139599367,382.730014102412,315.852813742386,315.852813742386,"Omega Fishing",403.632034355965,403.632034355965
"1_70_4",184.823376490863,42.2132034355964,23.9705627484771,96.1837661840735,23.9705627484771,"Africa Feed",86.7977272147525,86.7977272147525
"1_182_1",125.601551083915,340.738636073763,312.353859762913,358.241161390705,125.601551083915,"Sea Production",284.233802077824,284.233802077824
"2_410_1",288.166522241371,222.965512114594,177.02438661764,136.568542494924,136.568542494924,"Omega Fishing",206.181240867132,206.181240867132
"2_344_3",80.9705627484771,148.40916292849,117.681240867132,163.568542494924,80.9705627484771,"Sea Production",127.657377259756,127.657377259756
"2_558_2",617.565583902096,597.281312654634,552.310749906157,513.71277015971,513.71277015971,"Omega Fishing",570.217604155649,570.217604155649
"1_41_12",203.222871427475,23.6066017177982,30.2279220613579,98.7253967444161,23.6066017177982,"Afric Azote",88.9456979877618,88.9456979877618
"1_169_5",186.352813742386,196.068542494924,154.997474683058,152.90916292849,152.90916292849,"Omega Fishing",172.581998462215,172.581998462215
"2_134_2",176.426406871193,141.497474683058,99.5979797464466,91.7106781186547,91.7106781186547,"Omega Fishing",127.308134854838,127.308134854838
"1_374_8",55.7695526217004,188.521861300698,157.79393923934,203.681240867132,55.7695526217004,"Sea Production",151.441648507218,151.441648507218
"1_331_5",173.367532368147,67.8700576850888,27.9705627484771,79.2132034355964,27.9705627484771,"Africa Feed",87.1053390593273,87.1053390593273
"1_357_3",136.953318805774,264.391918985787,227.80613254816,247.918830920368,136.953318805774,"Sea Production",219.267550315022,219.267550315022
"1_323_12",168.539105243401,70.698484809835,30.7989898732233,84.0416305603426,30.7989898732233,"Africa Feed",88.5195526217005,88.5195526217005
"1_249_9",315.274169979696,345.350288425445,300.521861300698,268.551298552221,268.551298552221,"Omega Fishing",307.424404564515,307.424404564515
"1_275_11",281.40916292849,229.249783362056,183.308657865102,144.509667991878,144.509667991878,"Omega Fishing",209.619318036882,209.619318036882
"2_399_2",232.855339059327,151.181240867132,104.654328932551,65.0269119345811,65.0269119345811,"Omega Fishing",138.429455198398,138.429455198398
"2_300_4",218.438600180013,84.7756492761103,39.6274169979695,34.9705627484771,34.9705627484771,"Omega Fishing",94.4530573006425,94.4530573006425
"2_155_3",169.195959492893,174.325901807805,133.254833995939,131.16652224137,131.16652224137,"Omega Fishing",151.985804384502,151.985804384502
"1_430_3",470.717820793592,412.114790413263,366.173664916308,327.374675043084,327.374675043084,"Omega Fishing",394.095237791562,394.095237791562
"1_57_7",203.551298552221,21.4852813742386,30.0060966544099,98.2609306503488,21.4852813742386,"Afric Azote",88.3259018078046,88.3259018078046
"1_148_10",172.610173055266,176.325901807805,134.426406871193,131.509667991878,131.509667991878,"Omega Fishing",153.718037431535,153.718037431535
"1_465_10",413.856385079855,559.035100630046,522.449314192419,533.775216000224,413.856385079855,"Sea Production",507.279003975636,507.279003975636
"1_278_4",305.994949366117,245.391918985787,199.450793488833,160.651803615609,160.651803615609,"Omega Fishing",227.872366364087,227.872366364087
"2_181_2",156.767027304759,349.602597104442,318.874675043084,364.176190233249,156.767027304759,"Sea Production",297.355122421383,297.355122421383
"2_126_1",513.587878478681,454.984848098352,409.043722601397,363.279220613579,363.279220613579,"Omega Fishing",435.223917448002,435.223917448002
"2_276_3",276.681240867132,217.592929112563,171.651803615609,132.852813742386,132.852813742386,"Omega Fishing",199.694696834423,199.694696834423
"2_243_1",452.600071787501,513.303607231219,471.404112294607,441.676190233249,441.676190233249,"Omega Fishing",469.745995386644,469.745995386644
"2_517_3",330.203102167831,311.877200360026,266.906637611549,228.308657865102,228.308657865102,"Omega Fishing",284.323899501127,284.323899501127
"1_131_1",169.941125496954,107.01219330882,65.1126983722081,74.5979797464466,65.1126983722081,"Africa Feed",104.165999231107,104.165999231107
"2_201_3",11.0710678118655,229.865007051206,201.480230740356,248.296464556282,11.0710678118655,"Sea Production",172.678192539927,172.678192539927
"2_476_2",383.462986797653,496.617315730204,457.889393668846,449.45793616377,383.462986797653,"Sea Production",446.856908090118,446.856908090118
"1_157_4",164.267027304759,180.568542494924,139.497474683058,139.651803615609,139.497474683058,"Africa Feed",155.996212024587,155.996212024587
"2_268_2",264.968037431536,203.29393923934,157.352813742386,118.553823869162,118.553823869162,"Omega Fishing",186.042153570606,186.042153570606
"2_594_3",524.274169979696,465.671139599367,419.730014102412,380.931024229189,380.931024229189,"Omega Fishing",447.651586977666,447.651586977666
"2_473_1",353.264501987818,477.874675043085,441.288888605458,452.029003975636,353.264501987818,"Sea Production",431.114267402999,431.114267402999
"2_119_2",494.617315730204,436.014285349874,390.07315985292,344.308657865101,344.308657865101,"Omega Fishing",416.253354699525,416.253354699525
"1_307_6",190.597979746447,108.154328932551,63.1837661840735,53.9411254969543,53.9411254969543,"Omega Fishing",103.969300090006,103.969300090006
"1_215_7",477.07315985292,571.901586977666,530.830519165801,510.07315985292,477.07315985292,"Sea Production",522.469606462327,522.469606462327
"2_547_5",647.50670939905,648.394011026842,603.423448278365,564.825468531918,564.825468531918,"Omega Fishing",616.037409309044,616.037409309044
"2_134_3",176.426406871193,141.497474683058,99.5979797464466,91.7106781186547,91.7106781186547,"Omega Fishing",127.308134854838,127.308134854838
"2_232_1",382.70057685089,392.67619023325,347.705627484772,309.107647738325,309.107647738325,"Omega Fishing",358.047510576809,358.047510576809
"1_72_11",193.651803615609,32.7634559672906,24.5563491861041,95.3969696196699,24.5563491861041,"Africa Feed",86.5921445971684,86.5921445971684
"1_235_2",395.529003975636,384.717820793592,339.747258045115,301.149278298668,301.149278298668,"Omega Fishing",355.285840278253,355.285840278253
"2_18_2",223.122366364086,11.9497474683058,49.5771644662753,117.831998462214,11.9497474683058,"Afric Azote",100.62031919022,100.62031919022
"2_338_3",109.627416997969,124.78174593052,90.5391052434009,134.669047558312,90.5391052434009,"Africa Feed",114.90432893255,114.90432893255
"2_312_1",226.953318805774,98.2609306503489,53.1126983722081,21.4852813742386,21.4852813742386,"Omega Fishing",99.9530573006424,99.9530573006424
"2_596_1",474.489898732234,415.886868351905,369.94574285495,331.146752981727,331.146752981727,"Omega Fishing",397.867315730204,397.867315730204
"1_285_9",298.752308678998,235.906637611548,189.965512114594,151.166522241371,151.166522241371,"Omega Fishing",218.947745161628,218.947745161628
"2_310_2",199.840620433566,110.468037431535,65.4974746830583,46.1126983722081,46.1126983722081,"Omega Fishing",105.479707730092,105.479707730092
"2_69_1",203.737590053236,59.7132034355964,41.4705627484771,114.89696961967,41.4705627484771,"Africa Feed",104.954581464245,104.954581464245
"1_195_8",168.509667991878,344.173664916308,309.931024229189,341.173664916308,168.509667991878,"Sea Production",290.947005513421,290.947005513421
"1_311_9",216.78174593052,87.0182899632296,41.2842712474619,34.142135623731,34.142135623731,"Omega Fishing",94.8066106912356,94.8066106912356
"1_372_4",54.7695526217004,189.521861300698,158.79393923934,204.681240867132,54.7695526217004,"Sea Production",151.941648507218,151.941648507218
"2_16_1",220.536579926459,7.53553390593274,46.9913780286484,115.246212024587,7.53553390593274,"Afric Azote",97.5774259714068,97.5774259714068
"2_365_5",57.7695526217004,186.521861300698,155.79393923934,201.681240867132,57.7695526217004,"Sea Production",150.441648507218,150.441648507218
"1_199_8",198.622366364086,376.286363288516,342.972654789531,373.629509039024,198.622366364086,"Sea Production",322.877723370289,322.877723370289
"1_374_9",55.7695526217004,188.521861300698,157.79393923934,203.681240867132,55.7695526217004,"Sea Production",151.441648507218,151.441648507218
"2_160_1",163.852813742386,180.982756057297,139.911688245431,140.651803615609,139.911688245431,"Africa Feed",156.349765415181,156.349765415181
"2_102_2",569.043722601397,510.440692221068,464.499566724113,418.735064736294,418.735064736294,"Omega Fishing",490.679761570718,490.679761570718
"1_337_9",133.39696961967,93.1543289325507,65.0121933088197,122.941125496954,65.0121933088197,"Africa Feed",103.626154339499,103.626154339499
"2_162_2",160.438600180013,178.154328932551,137.911688245431,140.066017177982,137.911688245431,"Africa Feed",154.142658633994,154.142658633994
"2_258_3",245.053823869162,183.379725676967,137.438600180013,98.6396103067892,98.6396103067892,"Omega Fishing",166.127940008233,166.127940008233
"1_104_12",495.617315730204,437.014285349874,391.07315985292,345.308657865101,345.308657865101,"Omega Fishing",417.253354699525,417.253354699525
"1_546_2",678.906204335662,NA,634.337661840738,595.739682094291,NA,"Omega Fishing",NA,NA
"2_115_2",498.203102167831,439.600071787501,393.658946290547,347.894444302728,347.894444302728,"Omega Fishing",419.839141137152,419.839141137152
"2_418_2",194.722871427474,201.811183182043,159.911688245432,146.16652224137,146.16652224137,"Omega Fishing",175.65306627408,175.65306627408
"2_109_3",497.617315730204,439.014285349874,393.07315985292,347.308657865101,347.308657865101,"Omega Fishing",419.253354699525,419.253354699525
"2_405_3",277.267027304759,214.42135623731,168.480230740355,129.681240867132,129.681240867132,"Omega Fishing",197.462463787389,197.462463787389
"2_75_2",209.90916292849,72.7842712474619,56.2989898732233,126.340620433566,56.2989898732233,"Africa Feed",116.333261120685,116.333261120685
"1_237_3",491.925973595306,494.771644662755,449.801081914278,411.203102167831,411.203102167831,"Omega Fishing",461.925450585042,461.925450585042
"2_549_1",634.920922961423,NA,592.796031280395,554.198051533948,NA,"Omega Fishing",NA,NA
"1_406_8",300.009667991878,237.163996924429,191.222871427475,152.311183182043,152.311183182043,"Omega Fishing",220.176929881456,220.176929881456
"2_349_1",94.7989898732233,135.267027304759,102.78174593052,148.669047558312,94.7989898732233,"Sea Production",120.379202666704,120.379202666704
"1_337_10",133.39696961967,93.1543289325507,65.0121933088197,122.941125496954,65.0121933088197,"Africa Feed",103.626154339499,103.626154339499
"1_5_7",225.450793488833,4.82842712474619,51.9055915910215,120.16042558696,4.82842712474619,"Afric Azote",100.58630944789,100.58630944789
"2_121_2",495.617315730204,437.014285349874,391.07315985292,345.308657865101,345.308657865101,"Omega Fishing",417.253354699525,417.253354699525
"2_523_3",287.149278298668,262.178715550191,217.208152801713,178.610173055267,178.610173055267,"Omega Fishing",236.28657992646,236.28657992646
"1_520_10",283.232539419353,307.79393923934,263.066017177982,232.166522241371,232.166522241371,"Omega Fishing",271.564754519511,271.564754519511
"1_525_11",267.705627484772,265.137084989848,220.40916292849,188.923881554251,188.923881554251,"Omega Fishing",235.54393923934,235.54393923934
"1_186_4",241.79393923934,405.742207411232,371.499566724113,393.227488785471,241.79393923934,"Sea Production",353.065800540039,353.065800540039
"2_575_3",455.720346110534,397.117315730204,351.17619023325,312.377200360026,312.377200360026,"Omega Fishing",379.097763108504,379.097763108504
"1_283_9",289.367532368147,226.521861300698,180.580735803744,141.78174593052,141.78174593052,"Omega Fishing",209.562968850777,209.562968850777
"1_95_2",483.389393668846,424.786363288516,378.845237791562,337.323376490863,337.323376490863,"Omega Fishing",406.086092809947,406.086092809947
"1_317_12",192.367532368147,73.5979797464466,26.3847763108502,58.556349186104,26.3847763108502,"Africa Feed",87.726659402887,87.726659402887
"2_363_1",154.16652224137,191.882250993909,151.639610306789,154.965512114594,151.639610306789,"Africa Feed",163.163473914165,163.163473914165
"2_223_1",427.08535316174,437.0609665441,392.090403795623,353.492424049176,353.492424049176,"Omega Fishing",402.43228688766,402.43228688766
"2_256_2",248.053823869163,185.79393923934,139.852813742386,101.053823869162,101.053823869162,"Omega Fishing",168.688600180013,168.688600180013
"2_44_2",216.394444302728,44.2279220613579,44.2279220613578,112.725396744416,44.2279220613578,"Africa Feed",104.393921292465,104.393921292465
"1_277_4",248.053823869163,185.79393923934,139.852813742386,101.053823869162,101.053823869162,"Omega Fishing",168.688600180013,168.688600180013
"1_497_6",272.107647738325,236.936074863071,191.965512114594,153.367532368147,153.367532368147,"Omega Fishing",213.594191771034,213.594191771034
"2_488_1",388.717820793592,488.960461480711,450.232539419353,441.801081914278,388.717820793592,"Sea Production",442.427975901983,442.427975901983
"2_187_4",244.137084989848,407.842712474621,372.529003975636,392.298556597336,244.137084989848,"Sea Production",354.20183950936,354.20183950936
"2_469_2",333.007142674937,457.617315730204,421.031529292577,431.771644662755,333.007142674937,"Sea Production",410.856908090118,410.856908090118
"1_89_2",426.605122421384,368.002092041054,322.0609665441,283.261976670876,283.261976670876,"Omega Fishing",349.982539419353,349.982539419353
"1_525_12",267.705627484772,265.137084989848,220.40916292849,188.923881554251,188.923881554251,"Omega Fishing",235.54393923934,235.54393923934
"2_308_5",215.068542494924,110.825901807804,64.198484809835,65.6421356237309,64.198484809835,"Africa Feed",113.933766184073,113.933766184073
"1_208_8",7.24264068711929,226.03657992646,197.651803615609,244.468037431536,7.24264068711929,"Sea Production",168.849765415181,168.849765415181
"1_193_8",170.595454429505,358.744732728174,328.016810666816,370.975180106473,170.595454429505,"Sea Production",307.083044482742,307.083044482742
"2_460_2",362.492424049176,476.132034355965,437.404112294607,428.972654789531,362.492424049176,"Sea Production",426.25030637232,426.25030637232
"1_430_10",470.717820793592,412.114790413263,366.173664916308,327.374675043084,327.374675043084,"Omega Fishing",394.095237791562,394.095237791562
"1_77_11",199.722871427475,32.7634559672906,18.7279220613579,86.9827560572968,18.7279220613579,"Africa Feed",84.5492513783551,84.5492513783551
"2_40_2",205.222871427475,21.642135623731,31.7132034355964,99.9680374315354,21.642135623731,"Afric Azote",89.6365619795845,89.6365619795845
"1_81_6",205.601551083915,25.4705627484771,33.2279220613579,101.725396744416,25.4705627484771,"Afric Azote",91.5063581595415,91.5063581595415
"2_412_3",292.78174593052,178.515764646288,133.367532368147,61.1126983722081,61.1126983722081,"Omega Fishing",166.444435329291,166.444435329291
"2_256_3",248.053823869163,185.79393923934,139.852813742386,101.053823869162,101.053823869162,"Omega Fishing",168.688600180013,168.688600180013
"2_397_2",196.254833995939,137.225396744416,92.254833995939,74.0832611206852,74.0832611206852,"Omega Fishing",124.954581464245,124.954581464245
"1_175_7",111.367532368147,314.0609665441,283.333044482742,328.634559672907,111.367532368147,"Sea Production",259.349025766974,259.349025766974
"1_518_6",329.617315730204,322.806132548161,277.835569799683,239.237590053236,239.237590053236,"Omega Fishing",292.374152032821,292.374152032821
"2_334_2",130.225396744416,95.7401153701776,67.9411254969542,128.355339059327,67.9411254969542,"Africa Feed",105.565494167719,105.565494167719
"2_378_2",70.8847763108502,261.134559672906,230.749783362056,276.637084989848,70.8847763108502,"Sea Production",209.851551083915,209.851551083915
"2_523_4",287.149278298668,262.178715550191,217.208152801713,178.610173055267,178.610173055267,"Omega Fishing",236.28657992646,236.28657992646
"2_260_2",245.639610306789,183.379725676967,137.438600180013,98.6396103067892,98.6396103067892,"Omega Fishing",166.27438661764,166.27438661764
"1_445_3",485.09754647056,467.256926036994,422.286363288516,383.688383542069,383.688383542069,"Omega Fishing",439.582304834535,439.582304834535
"2_316_1",170.509667991878,54.5269119345812,32.9705627484771,100.355339059327,32.9705627484771,"Africa Feed",89.5906204335658,89.5906204335658
"2_256_4",248.053823869163,185.79393923934,139.852813742386,101.053823869162,101.053823869162,"Omega Fishing",168.688600180013,168.688600180013
"2_592_1",480.404112294607,421.801081914278,375.859956417323,337.0609665441,337.0609665441,"Omega Fishing",403.781529292577,403.781529292577
"1_177_10",112.367532368147,313.646752981727,282.918830920369,328.220346110534,112.367532368147,"Sea Production",259.288365595194,259.288365595194
"1_108_3",497.617315730204,439.014285349874,393.07315985292,347.308657865101,347.308657865101,"Omega Fishing",419.253354699525,419.253354699525
"2_246_1",349.416305603427,340.019335983757,295.04877323528,256.450793488833,256.450793488833,"Omega Fishing",310.233802077824,310.233802077824
"2_488_2",388.717820793592,488.960461480711,450.232539419353,441.801081914278,388.717820793592,"Sea Production",442.427975901983,442.427975901983
"2_570_4",453.81832585698,395.215295476651,349.274169979696,310.475180106473,310.475180106473,"Omega Fishing",377.19574285495,377.19574285495
"1_362_12",169.539105243401,314.575685169861,277.989898732234,298.102597104442,169.539105243401,"Sea Production",265.051821562485,265.051821562485
"1_557_10",616.808224589215,598.766594028873,553.796031280395,515.198051533948,515.198051533948,"Omega Fishing",571.142225358108,571.142225358108
"2_320_1",170.51219330882,115.097979746447,75.198484809835,109.370057685089,75.198484809835,"Africa Feed",117.544678887548,117.544678887548
"1_537_4",659.820417898035,NA,617.695526217007,579.09754647056,NA,"Omega Fishing",NA,NA
"1_199_3",198.622366364086,376.286363288516,342.972654789531,373.629509039024,198.622366364086,"Sea Production",322.877723370289,322.877723370289
"2_30_2",216.17261889578,12.4142135623731,42.6274169979695,110.882250993908,12.4142135623731,"Afric Azote",95.5241251125076,95.5241251125076
"2_92_2",487.274169979696,428.671139599367,382.730014102412,315.852813742386,315.852813742386,"Omega Fishing",403.632034355965,403.632034355965
"2_513_1",322.788888605458,313.977705423414,269.007142674937,230.40916292849,230.40916292849,"Omega Fishing",284.045724908075,284.045724908075
"1_39_10",200.480230740355,25.9350288425444,27.7279220613579,96.2253967444161,25.9350288425444,"Afric Azote",87.5921445971684,87.5921445971684
"2_203_3",11.2426406871193,230.03657992646,201.651803615609,248.468037431536,11.2426406871193,"Sea Production",172.849765415181,172.849765415181
"1_154_9",170.195959492893,174.740115370178,133.669047558312,130.752308678997,130.752308678997,"Omega Fishing",152.339357775095,152.339357775095
"2_178_1",56.5979797464467,270.220346110533,241.350288425445,287.237590053236,56.5979797464467,"Sea Production",213.851551083915,213.851551083915
"1_147_11",199.926406871193,162.654328932551,120.754833995939,106.968037431535,106.968037431535,"Omega Fishing",147.575901807804,147.575901807804
"2_344_2",80.9705627484771,148.40916292849,117.681240867132,163.568542494924,80.9705627484771,"Sea Production",127.657377259756,127.657377259756
"2_452_2",486.754400720052,461.884343034963,416.913780286486,378.315800540039,378.315800540039,"Omega Fishing",435.967081145385,435.967081145385
"2_211_1",14.8994949366117,231.208152801713,202.823376490863,249.639610306789,14.8994949366117,"Sea Production",174.642658633994,174.642658633994
"2_12_3",220.536579926459,4.91421356237309,46.9913780286484,115.246212024587,4.91421356237309,"Afric Azote",96.9220958855169,96.9220958855169
"2_320_2",170.51219330882,115.097979746447,75.198484809835,109.370057685089,75.198484809835,"Africa Feed",117.544678887548,117.544678887548
"1_390_1",231.997474683058,167.838095116624,121.89696961967,83.0979797464466,83.0979797464466,"Omega Fishing",151.20762979145,151.20762979145
"2_82_3",207.601551083915,24.642135623731,35.2279220613579,103.725396744416,24.642135623731,"Afric Azote",92.799251378355,92.799251378355
"2_98_1",502.44574285495,401.356385079855,356.208152801714,283.953318805774,283.953318805774,"Omega Fishing",385.990899885573,385.990899885573
"2_476_3",383.462986797653,496.617315730204,457.889393668846,449.45793616377,383.462986797653,"Sea Production",446.856908090118,446.856908090118
"1_311_8",216.78174593052,87.0182899632296,41.2842712474619,34.142135623731,34.142135623731,"Omega Fishing",94.8066106912356,94.8066106912356
"2_36_1",207.601551083915,24.642135623731,35.2279220613579,103.725396744416,24.642135623731,"Afric Azote",92.799251378355,92.799251378355
"2_596_2",474.489898732234,415.886868351905,369.94574285495,331.146752981727,331.146752981727,"Omega Fishing",397.867315730204,397.867315730204
"1_261_2",246.053823869162,183.79393923934,137.852813742386,99.0538238691623,99.0538238691623,"Omega Fishing",166.688600180013,166.688600180013
"2_153_1",169.195959492893,174.325901807805,133.254833995939,131.16652224137,131.16652224137,"Omega Fishing",151.985804384502,151.985804384502
"1_366_12",57.7695526217004,186.521861300698,155.79393923934,201.681240867132,57.7695526217004,"Sea Production",150.441648507218,150.441648507218
"2_279_1",307.40916292849,246.80613254816,200.865007051206,162.066017177982,162.066017177982,"Omega Fishing",229.286579926459,229.286579926459
"1_423_9",474.489898732234,415.886868351905,369.94574285495,331.146752981727,331.146752981727,"Omega Fishing",397.867315730204,397.867315730204
"2_16_2",220.536579926459,7.53553390593274,46.9913780286484,115.246212024587,7.53553390593274,"Afric Azote",97.5774259714068,97.5774259714068
"1_277_8",248.053823869163,185.79393923934,139.852813742386,101.053823869162,101.053823869162,"Omega Fishing",168.688600180013,168.688600180013
